timestamp,discharge_pressure_true,suction_pressure_true,discharge_temp_true,vibration_true,discharge_pressure_pred,suction_pressure_pred,discharge_temp_pred,vibration_pred,ambient_temperature,humidity,atmospheric_pressure,temp_differential,humidity_impact,atm_pressure_delta,pressure_error,temp_error,vibration_error,is_anomaly,anomaly_type,pressure_ratio,efficiency_relative,discharge_pressure_true_rolling_3h,discharge_pressure_true_rolling_std_3h,discharge_temp_true_rolling_3h,discharge_temp_true_rolling_std_3h,vibration_true_rolling_3h,vibration_true_rolling_std_3h,ambient_temperature_rolling_3h,ambient_temperature_rolling_std_3h,discharge_pressure_true_rolling_6h,discharge_pressure_true_rolling_std_6h,discharge_temp_true_rolling_6h,discharge_temp_true_rolling_std_6h,vibration_true_rolling_6h,vibration_true_rolling_std_6h,ambient_temperature_rolling_6h,ambient_temperature_rolling_std_6h,discharge_pressure_true_rolling_12h,discharge_pressure_true_rolling_std_12h,discharge_temp_true_rolling_12h,discharge_temp_true_rolling_std_12h,vibration_true_rolling_12h,vibration_true_rolling_std_12h,ambient_temperature_rolling_12h,ambient_temperature_rolling_std_12h,discharge_pressure_true_rolling_24h,discharge_pressure_true_rolling_std_24h,discharge_temp_true_rolling_24h,discharge_temp_true_rolling_std_24h,vibration_true_rolling_24h,vibration_true_rolling_std_24h,ambient_temperature_rolling_24h,ambient_temperature_rolling_std_24h,anomaly_duration,technical_description,severity_index,weather_correlation_index,maintenance_required
2024-03-01 00:00:00,7.574507122951685,0.9328530630002508,110.0588611833551,2.2425567386782523,7.619240390150819,0.9668605441181416,110.18207697175353,2.1283081772809274,18.28657334376405,55.090106615467135,1014.3512358797884,91.77228783959106,10.07409275139521,0.0,0.04473326719913384,0.12321578839842573,0.11424856139732498,0.0,TRUE_POSITIVE,8.119721554636358,0.9952418787372426,7.574507122951685,0.0478376802875416,110.0588611833551,0.9319136485634757,2.2425567386782523,0.22432662859691505,18.28657334376405,0.17198206692822332,7.574507122951685,0.0478376802875416,110.0588611833551,0.9319136485634757,2.2425567386782523,0.22432662859691505,18.28657334376405,0.17198206692822332,7.574507122951685,0.0478376802875416,110.0588611833551,0.9319136485634757,2.2425567386782523,0.22432662859691505,18.28657334376405,0.17198206692822332,7.574507122951685,0.0478376802875416,110.0588611833551,0.9319136485634757,2.2425567386782523,0.22432662859691505,18.28657334376405,0.17198206692822332,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9398700733019971,3.8908516717744557,0
2024-03-01 01:00:00,7.5068544266965755,0.9407970087563968,111.37678610411417,1.925310978115063,7.627174236077988,0.9701487311987963,110.2530738220807,2.125959087760931,18.0433539722292,67.44919050740104,1011.4984704428206,93.33343213188498,12.170096194653587,-1.4263827184839784,0.12031980938141285,1.1237122820334804,0.20064810964586788,0.0,TRUE_POSITIVE,7.979249887942986,0.9742947247792475,7.54068077482413,0.0478376802875416,110.71782364373465,0.9319136485634757,2.083933858396658,0.22432662859691505,18.164963657996623,0.17198206692822332,7.54068077482413,0.0478376802875416,110.71782364373465,0.9319136485634757,2.083933858396658,0.22432662859691505,18.164963657996623,0.17198206692822332,7.54068077482413,0.0478376802875416,110.71782364373465,0.9319136485634757,2.083933858396658,0.22432662859691505,18.164963657996623,0.17198206692822332,7.54068077482413,0.0478376802875416,110.71782364373465,0.9319136485634757,2.083933858396658,0.22432662859691505,18.164963657996623,0.17198206692822332,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9015662621246863,3.9715929205332747,0
2024-03-01 02:00:00,7.652260275399158,0.9906217594194879,108.72294074210959,2.2529800034598804,7.64164111297332,0.9762608306405741,110.40404901059577,2.1223185741086246,23.958800084311868,71.78451113911447,1010.9323069506332,84.76414065779772,17.19870751532102,-1.3283641404475475,0.01061916242583738,1.6811082684861844,0.1306614293512558,0.0,TRUE_POSITIVE,7.724704411786232,1.0168734455198922,7.577873941682473,0.07276136894330704,110.05286267652629,1.3269328498162398,2.140282573417732,0.18624379507089042,20.096242466768373,3.347282842441751,7.577873941682473,0.07276136894330704,110.05286267652629,1.3269328498162398,2.140282573417732,0.18624379507089042,20.096242466768373,3.347282842441751,7.577873941682473,0.07276136894330704,110.05286267652629,1.3269328498162398,2.140282573417732,0.18624379507089042,20.096242466768373,3.347282842441751,7.577873941682473,0.07276136894330704,110.05286267652629,1.3269328498162398,2.140282573417732,0.18624379507089042,20.096242466768373,3.347282842441751,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9397525375529932,3.201613145110416,0
2024-03-01 03:00:00,7.810912339343364,1.0269514057582476,108.2152565183604,2.1492602355679216,7.660266982367922,0.9844411250784701,110.64297191122236,2.1195739655306762,19.36070400403906,72.68811173064813,1014.9430874446357,88.85455251432134,14.072930158295978,2.0118122651662134,0.150645356975442,2.4277153928619555,0.029686270037245333,0.0,TRUE_POSITIVE,7.605922048060484,1.0425411280497305,7.656675680479698,0.15207703775488096,109.43832778819473,1.6978372418105625,2.1091837390476216,0.16747042044078073,20.454286020193376,3.105650800682621,7.636133541097696,0.13079067845132658,109.59346113698481,1.420574868405953,2.1425269889552796,0.15213365967472797,19.912357851086043,2.7576782189144486,7.636133541097696,0.13079067845132658,109.59346113698481,1.420574868405953,2.1425269889552796,0.15213365967472797,19.912357851086043,2.7576782189144486,7.636133541097696,0.13079067845132658,109.59346113698481,1.420574868405953,2.1425269889552796,0.15213365967472797,19.912357851086043,2.7576782189144486,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9310810986546737,3.6857173623450437,0
2024-03-01 04:00:00,7.574443239000491,0.9351638838713658,111.5744226950009,2.1986027774211756,7.680294035833735,0.9938269914327678,110.9650059138095,2.1209174441873024,22.541590352305874,82.5706836923962,1008.1581897893159,89.03283234269503,18.612745269038182,-3.8184683121229455,0.10585079683324405,0.6094167811913991,0.07768533323387317,0.0,TRUE_POSITIVE,8.09958914115034,0.9808311738110291,7.679205284581005,0.12051528531310592,109.50420665182362,1.8107406404099855,2.2002810054829927,0.051880245758487736,21.9536981468856,2.35474729530591,7.623795480678254,0.11657954302487038,109.98965344858803,1.5160364297824285,2.153742146648459,0.13411706310135876,20.43820435133001,2.6619850823023996,7.623795480678254,0.11657954302487038,109.98965344858803,1.5160364297824285,2.153742146648459,0.13411706310135876,20.43820435133001,2.6619850823023996,7.623795480678254,0.11657954302487038,109.98965344858803,1.5160364297824285,2.153742146648459,0.13411706310135876,20.43820435133001,2.6619850823023996,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9393408853686569,3.4286714781625545,0
2024-03-01 05:00:00,7.601231900513344,1.0069322553320943,111.05188310143187,1.9033931289692203,7.6990844910509875,1.003598932705137,111.34911962344235,2.129791566479654,22.421393461956747,61.40929971465786,1008.1829415269398,88.63048963947512,13.76882071125572,-3.161430478749139,0.09785259053764328,0.2972365220104791,0.22639843751043354,0.0,TRUE_POSITIVE,7.548900991364506,0.9899328976033624,7.662195826285733,0.12948690682238095,110.28052077159772,1.8075533833020696,2.083752047319439,0.15813183164840927,21.44122927276723,1.8027897460532458,7.620034883984103,0.10467800345099479,110.166691724062,1.4236391646195856,2.1120173103685853,0.15759340426375834,20.7687358697678,2.5148435678596703,7.620034883984103,0.10467800345099479,110.166691724062,1.4236391646195856,2.1120173103685853,0.15759340426375834,20.7687358697678,2.5148435678596703,7.620034883984103,0.10467800345099479,110.166691724062,1.4236391646195856,2.1120173103685853,0.15759340426375834,20.7687358697678,2.5148435678596703,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9013563149523526,3.425265580633976,0
2024-03-01 06:00:00,7.8996196349937815,1.0104306128347047,113.26512474944114,1.9053365464601875,7.71446127584229,1.0130395336449958,111.76436960102019,2.148683466742126,21.701768575687364,68.89305353184483,1015.4241247448363,91.56335617375377,14.951011042205375,3.4969309192691753,0.18515835915149115,1.50075514842095,0.2433469202819385,0.0,TRUE_POSITIVE,7.818072349205509,1.010433514012734,7.691764924835873,0.18050510656913263,111.96381018195797,1.156860669817154,2.0024441509501947,0.16988113277266165,22.221584129983327,0.45416734908890405,7.674220302657786,0.15050974747430637,110.70106898507635,1.897843397117348,2.055813944998908,0.16180351757009584,21.337935075088353,2.208514598856832,7.659975562699771,0.1424711961039251,110.60932501340189,1.7494075171388257,2.0824914869531,0.16370345331748698,20.902026256327737,2.322655685284135,7.659975562699771,0.1424711961039251,110.60932501340189,1.7494075171388257,2.0824914869531,0.16370345331748698,20.902026256327737,2.322655685284135,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9204329974030763,3.5728329944439166,0
2024-03-01 07:00:00,7.803759708868975,1.0721127507665162,112.16691603750014,2.2379444842246063,7.72497352875188,1.0216357644511493,112.18041963899104,2.178139167104817,23.258830825285624,62.299913441258376,1015.0738414097452,88.90808521221452,14.490231471601666,2.753316636155887,0.07878618011709548,0.013503601490896244,0.059805317119789425,0.0,TRUE_POSITIVE,7.278861018385996,1.010320509498019,7.768203748125367,0.15233837264587302,112.16130796279106,1.106631481567916,2.0155580532180046,0.19259475003170964,22.460664287643244,0.7792736108669412,7.7237045163531866,0.1321687688668315,110.83275730730735,1.9797530588826597,2.1079195293504984,0.1617111306742457,22.207181217264424,1.5930929899098896,7.677948580970922,0.14135967091031337,110.80402389141416,1.7106969565350718,2.1019231116120385,0.16121762303262716,21.196626827447474,2.306159094949388,7.677948580970922,0.14135967091031337,110.80402389141416,1.7106969565350718,2.1019231116120385,0.16121762303262716,21.196626827447474,2.306159094949388,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9551070293475391,3.3725453737905666,0
2024-03-01 08:00:00,7.643575519108277,1.0230992314077951,113.0418816476827,2.341506794779881,7.730111249305525,1.0292204148608592,112.57339048914726,2.2165097042350785,21.493411896444968,56.265092087924224,1014.1076854775627,91.54846975123773,12.093287996371624,1.5885872924205842,0.08653573019724803,0.46849115853544276,0.12499709054480235,0.0,TRUE_POSITIVE,7.47100113504204,0.9847073623202847,7.78231828765701,0.12936169536454473,112.82464081154133,0.5804401600607859,2.1615959418215582,0.2278880126841214,22.151337099139322,0.9647589810602053,7.7222570569713715,0.13315158513579553,111.55258079156954,1.8394096983684773,2.1226739945704987,0.18053628603584587,21.79628318595327,1.3504074353789968,7.674129351875073,0.13272533890658306,111.05267475322178,1.7655364134336293,2.1285435208529098,0.1706459710119674,21.229602946224972,2.1594815047835456,7.674129351875073,0.13272533890658306,111.05267475322178,1.7655364134336293,2.1285435208529098,0.1706459710119674,21.229602946224972,2.1594815047835456,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.964917209389313,3.5893818687978696,0
2024-03-01 09:00:00,7.820103774739837,1.0502616507114029,109.6792475860663,2.1670945422454952,7.730423582323144,1.0360415752470713,112.92621230802823,2.2604815150570947,22.29573684150437,75.36592424184589,1011.1446683968117,87.38351074456193,16.80338813712951,-1.2369868094973526,0.08968019241669278,3.2469647219619304,0.09338697281159947,0.0,TRUE_POSITIVE,7.44586243765335,1.0415485628759926,7.755813000905697,0.09754343321037821,111.62934842374972,1.7445805119284972,2.2488486070833273,0.08771592432402457,22.34932652107832,0.8839286673113834,7.723788962870785,0.1344223670319573,111.79657930285384,1.336530773719517,2.1256463790167612,0.18120711868338898,22.285455325530823,0.632403813630268,7.688726794161549,0.13337741088962132,110.91533203650624,1.7202914023958382,2.1323986229921683,0.1613477756987159,21.336216335752916,2.0637037979326536,7.688726794161549,0.13337741088962132,110.91533203650624,1.7202914023958382,2.1323986229921683,0.1613477756987159,21.336216335752916,2.0637037979326536,0,Sistema operante entro parametri normali. Tutti i valori rientrano nei range operativi attesi.,0.9385411191877209,3.3960905776614356,0
